"","Nombre","Año","Fecha","URL","Código","Kilómetros","Precio","Precio.anterior","Tipo.de.vehículo","Combustible","Transmisión","Edad","Precio.USD","Kilómetros.miles","make","model","source","MakeModel"
"115","TOYOTA 4RUNNER4RUNNER",2008,"2016-09-17","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_4_0_v6__4x4_2008_automatica_34707067.htm",34707067,126000,6490000,NA,"4x4","Bencina","Automático",8,9923,126,"Toyota","4Runner","Yapo",NA
"116","TOYOTA 4RUNNERLIMITED 4X4",2013,"2016-09-16","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_2013_34691612.htm",34691612,56000,1.8e+07,NA,"4x4","Bencina","Automático",3,27522,56,"Toyota","4Runner","Yapo",NA
"117","TOYOTA 4RUNNERLIMITED 4X4",2005,"2016-09-14","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_2005_34443415.htm",34443415,206000,6250000,NA,"4x4","Bencina","Automático",11,9556,206,"Toyota","4Runner","Yapo",NA
"118","TOYOTA 4RUNNERLIMITED 4X2",2011,"2016-09-10","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_2011_34300329.htm",34300329,92000,13690000,NA,"4x4","Bencina","Automático",5,20932,92,"Toyota","4Runner","Yapo",NA
"119","TOYOTA 4RUNNERSR5 62410",2005,"2016-09-08","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_2005_34253572.htm",34253572,251000,4850000,NA,"Camioneta","Bencina","Automático",11,7416,251,"Toyota","4Runner","Yapo",NA
"120","TOYOTA 4RUNNERSR5 4X4",2005,"2016-09-08","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_2005_4x4_sr5_34469865.htm",34469865,190000,6e+06,NA,"4x4","Bencina","Automático",11,9174,190,"Toyota","4Runner","Yapo",NA
"122","TOYOTA 4RUNNERSR5 LUJO 3 CORRIDA AST",2011,"2016-09-08","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_2011_34452341.htm",34452341,112000,10300000,NA,"4x4","Bencina","Automático",5,15748,112,"Toyota","4Runner","Yapo",NA
"123","TOYOTA 4RUNNERSR5 4X4",2011,"2016-09-06","http://www.yapo.cl/region_metropolitana/autos/toyota_4_runner_3_corridas_de_asiento__34409360.htm",34409360,70000,14500000,NA,"4x4","Bencina","Automático",5,22170,70,"Toyota","4Runner","Yapo",NA
"124","TOYOTA 4RUNNERLUJO SR5 4X2",2009,"2016-09-06","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_4x2_sr5_2009_34404992.htm",34404992,171000,7e+06,7800000,"4x4","Bencina","Automático",7,10703,171,"Toyota","4Runner","Yapo",NA
"126","TOYOTA 4RUNNERLIMITED 4X4",2013,"2016-09-06","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_limited_4x4__34385709.htm",34385709,82000,9500000,NA,"Convertible","Bencina","Manual",3,14525,82,"Toyota","4Runner","Yapo",NA
"127","TOYOTA 4RUNNER4X2 LUJO V6 5 VE",2009,"2016-09-06","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_srs_2009_como_nueva_34385586.htm",34385586,86000,10600000,NA,"4x4","Bencina","Automático",7,16207,86,"Toyota","4Runner","Yapo",NA
"128","TOYOTA 4RUNNERSR5 62419",2011,"2016-09-04","http://www.yapo.cl/region_metropolitana/autos/4runner_sr5_2011_34333468.htm",34333468,1e+05,12500000,NA,"Camioneta","Bencina","Automático",5,19112,100,"Toyota","4Runner","Yapo",NA
"129","TOYOTA 4RUNNERLIMITED 4X4",2013,"2016-09-03","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_limited_4x4__34314626.htm",34314626,82000,9500000,NA,"4x4","Diesel","Manual",3,14525,82,"Toyota","4Runner","Yapo",NA
"131","TOYOTA 4RUNNER",2011,"2016-09-02","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_2011_sr5_4x2_34077588.htm",34077588,80000,10850000,NA,"Camioneta","Bencina","Automático",5,16589,80,"Toyota","4Runner","Yapo",NA
"132","TOYOTA 4RUNNERSR5 4X4",1988,"2016-08-30","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_88_28823470.htm",28823470,198000,7500000,8e+06,"4x4","Bencina","Automático",28,11467,198,"Toyota","4Runner","Yapo",NA
"134","TOYOTA 4RUNNERLIMITED 4X4",2008,"2016-08-28","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_2008_34104827.htm",34104827,180000,7500000,NA,"4x4","Bencina","Automático",8,11467,180,"Toyota","4Runner","Yapo",NA
"135","TOYOTA 4RUNNERSR5 4X4",2001,"2016-08-26","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_2001_33841924.htm",33841924,2e+05,4e+06,4500000,"4x4","Bencina","Automático",15,6116,200,"Toyota","4Runner","Yapo",NA
"136","TOYOTA 4RUNNERSR5 4X4",2010,"2016-08-25","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_2010_34042745.htm",34042745,142000,10490000,11990000,"4x4","Bencina","Automático",6,16039,142,"Toyota","4Runner","Yapo",NA
"137","TOYOTA 4RUNNERLIMITED 4X2",2010,"2016-08-25","http://www.yapo.cl/region_metropolitana/autos/4runner_33796442.htm",33796442,71395,10700000,NA,"4x4","Bencina","Automático",6,16360,71.395,"Toyota","4Runner","Yapo",NA
"138","TOYOTA 4RUNNERLIMITED 4X2",2011,"2016-08-25","http://www.yapo.cl/region_metropolitana/autos/toyota_4_runner_ano_2011_34017855.htm",34017855,58500,11900000,NA,"4x4","Bencina","Automático",5,18195,58.5,"Toyota","4Runner","Yapo",NA
"139","TOYOTA 4RUNNERLIMITED 4X4",2015,"2016-08-24","http://www.yapo.cl/region_metropolitana/autos/runner_2015_solo_30000_km_34008939.htm",34008939,30000,2.5e+07,NA,"4x4","Bencina","Automático",1,38224,30,"Toyota","4Runner","Yapo",NA
"140","TOYOTA 4RUNNER4RUNNER",2005,"2016-08-23","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_2005_33972594.htm",33972594,106000,6590000,NA,"4x4","Bencina","Automático",11,10076,106,"Toyota","4Runner","Yapo",NA
"141","TOYOTA 4RUNNERSR5 4X4",2010,"2016-08-22","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_2010_33921886.htm",33921886,104000,12500000,NA,"4x4","Bencina","Automático",6,19112,104,"Toyota","4Runner","Yapo",NA
"142","TOYOTA 4RUNNERLUJO SR5 4X2",2006,"2016-08-22","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_2006_4x2_excelente_estado_33919051.htm",33919051,158000,6150000,NA,"Camioneta","Bencina","Automático",10,9403,158,"Toyota","4Runner","Yapo",NA
"143","TOYOTA 4RUNNERLIMITED 4X2",2008,"2016-08-16","http://www.yapo.cl/region_metropolitana/autos/toyota_4runner_full_33723018.htm",33723018,141000,7300000,7550000,"4x4","Bencina","Automático",8,11162,141,"Toyota","4Runner","Yapo",NA
"144","TOYOTA LAND CRUISERPRADO S/LUJO",2000,"2016-11-14","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_4x4_2000_36460829.htm",36460829,170000,4999000,NA,"4x4","Bencina","Manual",16,7643,170,"Toyota","LandCruiser","Yapo",NA
"145","TOYOTA LAND CRUISERLIMITED",2012,"2016-11-13","http://www.yapo.cl/region_metropolitana/autos/2_unidades_toyota_land_cruiser_2012_4x4_full_36451176.htm",36451176,76000,13650000,NA,"Automóvil","Bencina","Automático",4,20871,76,"Toyota","LandCruiser","Yapo",NA
"146","TOYOTA LAND CRUISERPRADO LIMIT",2012,"2016-11-03","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_prado_lujo_limited__35377196.htm",35377196,60000,1.9e+07,NA,"4x4","Bencina","Automático",4,29051,60,"Toyota","LandCruiser","Yapo",NA
"147","TOYOTA LAND CRUISERLIMITED",2012,"2016-11-11","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruser_limited_36395820.htm",36395820,79000,18900000,NA,"Automóvil","Bencina","Automático",4,28898,79,"Toyota","LandCruiser","Yapo",NA
"148","TOYOTA LAND CRUISER4WD",1981,"2016-11-11","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_fj_40_36375628.htm",36375628,1500,4680000,NA,"4x4","Bencina","Manual",35,7156,1.5,"Toyota","LandCruiser","Yapo",NA
"149","TOYOTA LAND CRUISERPRADO S/LUJO",2007,"2016-11-11","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_prado_2007_36371216.htm",36371216,99000,7800000,7900000,"Automóvil","Bencina","Manual",9,11926,99,"Toyota","LandCruiser","Yapo",NA
"150","TOYOTA LAND CRUISERVX",2011,"2016-11-10","http://www.yapo.cl/region_metropolitana/autos/jeep___camioneta_toyota_land_cruiser_prado_vx_36366600.htm",36366600,85000,15500000,NA,"4x4","Bencina","Automático",5,23699,85,"Toyota","LandCruiser","Yapo",NA
"151","TOYOTA LAND CRUISERTX",2010,"2016-11-09","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_prado_tx_3p_2010_36327643.htm",36327643,92000,11200000,NA,"Automóvil","Bencina","Automático",6,17125,92,"Toyota","LandCruiser","Yapo",NA
"152","TOYOTA LAND CRUISERPRADO LUJO",2010,"2016-11-09","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_2010_36312793.htm",36312793,67000,14500000,NA,"4x4","Bencina","Automático",6,22170,67,"Toyota","LandCruiser","Yapo",NA
"153","TOYOTA LAND CRUISERPRADO S/LUJO",2008,"2016-11-09","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_2008_36308415.htm",36308415,72556,8490000,NA,"Automóvil","Bencina","Manual",8,12981,72.556,"Toyota","LandCruiser","Yapo",NA
"154","TOYOTA LAND CRUISER",1980,"2016-11-06","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_fj40_1980_36216663.htm",36216663,117000,6250000,NA,"4x4","Bencina","Manual",36,9556,117,"Toyota","LandCruiser","Yapo",NA
"155","TOYOTA LAND CRUISER4WD",1991,"2016-11-06","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_prado_36215025.htm",36215025,96000,7600000,NA,"4x4","Bencina","Manual",25,11620,96,"Toyota","LandCruiser","Yapo",NA
"157","TOYOTA LAND CRUISERPRADO LIMIT",2012,"2016-11-02","http://www.yapo.cl/region_metropolitana/autos/toyota_prado_ano_2012_4x4_aut_credito_0__interes_31704505.htm",31704505,110000,9980000,13980000,"4x4","Bencina","Automático",4,15259,110,"Toyota","LandCruiser","Yapo",NA
"158","TOYOTA LAND CRUISERPRADO LUJO",2007,"2016-10-28","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_2007_35934346.htm",35934346,2e+05,7150000,NA,"4x4","Bencina","Automático",9,10932,200,"Toyota","LandCruiser","Yapo",NA
"159","TOYOTA LAND CRUISERPRADO LUJO",2011,"2016-10-27","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_2011_aut__techo_35919493.htm",35919493,113000,10990000,NA,"4x4","Bencina","Automático",5,16803,113,"Toyota","LandCruiser","Yapo",NA
"160","TOYOTA LAND CRUISERTX-L",2012,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_2012_35857834.htm",35857834,76000,1.3e+07,NA,"4x4","Bencina","Automático",4,19877,76,"Toyota","LandCruiser","Yapo",NA
"161","TOYOTA LAND CRUISERPRADO LIMIT",2009,"2016-10-19","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_prado_limited_vx_2009_35657827.htm",35657827,156000,10250000,11750000,"Automóvil","Bencina","Automático",7,15672,156,"Toyota","LandCruiser","Yapo",NA
"162","TOYOTA LAND CRUISERPRADO LIMIT",2011,"2016-10-19","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_prado_2011_35638242.htm",35638242,87000,12700000,NA,"4x4","Bencina","Automático",5,19418,87,"Toyota","LandCruiser","Yapo",NA
"163","TOYOTA LAND CRUISERPRADO LIMIT",2010,"2016-10-18","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_prado_limited_2010_35617457.htm",35617457,98500,12900000,NA,"Automóvil","Bencina","Automático",6,19724,98.5,"Toyota","LandCruiser","Yapo",NA
"164","TOYOTA LAND CRUISER4WD",1986,"2016-10-17","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_1986_35579600.htm",35579600,120,3950000,NA,"4x4","Diesel","Manual",30,6039,0.12,"Toyota","LandCruiser","Yapo",NA
"165","TOYOTA LAND CRUISERPRADO LUJO",2011,"2016-10-12","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_2011_35408410.htm",35408410,230000,12800000,NA,"4x4","Bencina","Automático",5,19571,230,"Toyota","LandCruiser","Yapo",NA
"166","TOYOTA LAND CRUISERPRADO LIMIT",2010,"2016-10-11","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_2010_35376364.htm",35376364,101000,15580000,NA,"4x4","Bencina","Automático",6,23822,101,"Toyota","LandCruiser","Yapo",NA
"167","TOYOTA LAND CRUISERVX",2006,"2016-10-06","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_2006_prado_35046084.htm",35046084,160000,8190000,NA,"4x4","Bencina","Automático",10,12522,160,"Toyota","LandCruiser","Yapo",NA
"168","TOYOTA LAND CRUISERPRADO S/LUJO",2011,"2016-10-01","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_prado_2011_34881743.htm",34881743,36650,12690000,NA,"Camioneta","Bencina","Automático",5,19403,36.65,"Toyota","LandCruiser","Yapo",NA
"169","TOYOTA LAND CRUISERTX",2012,"2016-09-24","http://www.yapo.cl/region_metropolitana/autos/toyota_prado_lancrusier_34891362.htm",34891362,45368,12600000,NA,"4x4","Bencina","Automático",4,19265,45.368,"Toyota","LandCruiser","Yapo",NA
"170","TOYOTA LAND CRUISERPRADO LUJO",2009,"2016-09-24","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_2009_34874335.htm",34874335,73000,8700000,NA,"4x4","Bencina","Automático",7,13302,73,"Toyota","LandCruiser","Yapo",NA
"171","TOYOTA LAND CRUISERLAND CRUISER",2007,"2016-09-21","http://www.yapo.cl/region_metropolitana/autos/permutuo_por_hilux_actyon_amarok_pago_diferencia_34806175.htm",34806175,110000,7500000,NA,"4x4","Bencina","Manual",9,11467,110,"Toyota","LandCruiser","Yapo",NA
"172","TOYOTA LAND CRUISERPRADO LUJO",2008,"2016-09-05","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_2008_34139353.htm",34139353,180000,8490000,NA,"Automóvil","Bencina","Manual",8,12981,180,"Toyota","LandCruiser","Yapo",NA
"173","TOYOTA LAND CRUISERPRADO S/LUJO",1998,"2016-09-04","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_1998_32321569.htm",32321569,226000,4300000,5280000,"4x4","Bencina","Manual",18,6575,226,"Toyota","LandCruiser","Yapo",NA
"174","TOYOTA LAND CRUISERPRADO LUJO",2009,"2016-09-01","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_2009_34252093.htm",34252093,139000,6900000,NA,"4x4","Bencina","Automático",7,10550,139,"Toyota","LandCruiser","Yapo",NA
"175","TOYOTA LAND CRUISERVX",2009,"2016-09-01","http://www.yapo.cl/region_metropolitana/autos/toyota_landcruisier_prado_34238968.htm",34238968,125000,12700000,NA,"Automóvil","Bencina","Automático",7,19418,125,"Toyota","LandCruiser","Yapo",NA
"176","TOYOTA LAND CRUISERPRADO S/LUJO",1998,"2016-08-29","http://www.yapo.cl/region_metropolitana/autos/toyota_prado_1998_34129613.htm",34129613,185000,4100000,NA,"4x4","Bencina","Manual",18,6269,185,"Toyota","LandCruiser","Yapo",NA
"177","TOYOTA LAND CRUISERLAND CRUISER",1983,"2016-08-26","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_1983_34056624.htm",34056624,111111,4200000,NA,"4x4","Bencina","Manual",33,6422,111.111,"Toyota","LandCruiser","Yapo",NA
"178","TOYOTA LAND CRUISER4WD",1988,"2016-08-25","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_rj70_1988_29336904.htm",29336904,327000,7490000,7990000,"4x4","Bencina","Manual",28,11452,327,"Toyota","LandCruiser","Yapo",NA
"179","TOYOTA LAND CRUISERCRUISER",2013,"2016-08-24","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_2013_33999711.htm",33999711,75500,17300000,NA,"4x4","Bencina","Automático",3,26451,75.5,"Toyota","LandCruiser","Yapo",NA
"180","TOYOTA LAND CRUISERPRADO LIMIT",2000,"2016-08-17","http://www.yapo.cl/region_metropolitana/autos/toyota_land_cruiser_2000_33771505.htm",33771505,120000,6850000,7850000,"4x4","Bencina","Manual",16,10474,120,"Toyota","LandCruiser","Yapo",NA
"181","NISSAN PATHFINDER",1996,"2016-11-14","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder__36482260.htm",36482260,126963,5600000,NA,"4x4","Bencina","Manual",20,8562,126.963,"Nissan","Pathfinder","Yapo",NA
"182","NISSAN PATHFINDERSE COMFORT",1998,"2016-11-14","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_1998_36481434.htm",36481434,190000,3550000,NA,"4x4","Bencina","Automático",18,5428,190,"Nissan","Pathfinder","Yapo",NA
"183","NISSAN PATHFINDER",2015,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_2015_35849777.htm",35849777,18261,18790000,NA,"4x4","Bencina","Automático",1,28730,18.261,"Nissan","Pathfinder","Yapo",NA
"184","NISSAN PATHFINDERSE",2005,"2016-09-11","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_full_2005_34545678.htm",34545678,224763,4950000,5650000,"4x4","Bencina","Automático",11,7568,224.763,"Nissan","Pathfinder","Yapo",NA
"185","NISSAN PATHFINDERLE",2014,"2016-11-14","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_2014_top_de_line__36472345.htm",36472345,50000,7650000,NA,"Automóvil","Bencina","Automático",2,11697,50,"Nissan","Pathfinder","Yapo",NA
"186","NISSAN PATHFINDEREXCLUSIVE CVT",2015,"2016-11-14","http://www.yapo.cl/region_metropolitana/autos/camioneta_pathfinder_exclusive_2015_36308819.htm",36308819,13800,22100000,22500000,"Automóvil","Bencina","Automático",1,33790,13.8,"Nissan","Pathfinder","Yapo",NA
"187","NISSAN PATHFINDER",2002,"2016-11-14","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_2002_36464904.htm",36464904,198753,3480000,NA,"4x4","Bencina","Manual",14,5321,198.753,"Nissan","Pathfinder","Yapo",NA
"188","NISSAN PATHFINDERSE",2004,"2016-11-13","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_2004_36437911.htm",36437911,148000,4700000,NA,"4x4","Bencina","Automático",12,7186,148,"Nissan","Pathfinder","Yapo",NA
"190","NISSAN PATHFINDER",2006,"2016-11-12","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_36398480.htm",36398480,242000,7600000,NA,"4x4","Diesel","Automático",10,11620,242,"Nissan","Pathfinder","Yapo",NA
"191","NISSAN PATHFINDERSE HIGH (4X4)",2005,"2016-11-11","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_2005_full_equipo_4x4_aut_cuero_36397680.htm",36397680,130000,4450000,NA,"4x4","Bencina","Automático",11,6804,130,"Nissan","Pathfinder","Yapo",NA
"192","NISSAN PATHFINDERSE HIGH (4X4)",2005,"2016-11-11","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_2005_se_4x4_aut_36382677.htm",36382677,226000,5290000,NA,"4x4","Bencina","Automático",11,8088,226,"Nissan","Pathfinder","Yapo",NA
"193","NISSAN PATHFINDERSE",1999,"2016-11-11","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_1999_mecanica_36371444.htm",36371444,230000,4e+06,NA,"4x4","Bencina","Manual",17,6116,230,"Nissan","Pathfinder","Yapo",NA
"194","NISSAN PATHFINDER",2002,"2016-11-10","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_36364569.htm",36364569,57000,4750000,NA,"4x4","Bencina","Automático",14,7263,57,"Nissan","Pathfinder","Yapo",NA
"195","NISSAN PATHFINDERSE",2005,"2016-11-10","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_2005_36357335.htm",36357335,180000,4700000,NA,"4x4","Bencina","Automático",11,7186,180,"Nissan","Pathfinder","Yapo",NA
"198","NISSAN PATHFINDERLE LUX",2002,"2016-11-09","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_2002_full_cuero_sunroof_4x4apuro_36329309.htm",36329309,130000,4290000,NA,"Automóvil","Bencina","Automático",14,6559,130,"Nissan","Pathfinder","Yapo",NA
"199","NISSAN PATHFINDERLE 4X4 DIESEL",2010,"2016-11-09","http://www.yapo.cl/region_metropolitana/autos/camioneta_nissan_pathfinder_36316294.htm",36316294,110000,1.2e+07,NA,"Automóvil","Diesel","Automático",6,18348,110,"Nissan","Pathfinder","Yapo",NA
"201","NISSAN PATHFINDERSE HIGH (4X4)",2000,"2016-11-08","http://www.yapo.cl/region_metropolitana/autos/nissan_patfhinder_ano_2000_36269753.htm",36269753,165000,3950000,4100000,"4x4","Bencina","Manual",16,6039,165,"Nissan","Pathfinder","Yapo",NA
"202","NISSAN PATHFINDERPATHFINDER",2004,"2016-08-16","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_2004_31189153.htm",31189153,1e+05,4700000,NA,"4x4","Bencina","Manual",12,7186,100,"Nissan","Pathfinder","Yapo",NA
"203","NISSAN PATHFINDERSE",1996,"2016-11-06","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_1996_full_japonesa_36208194.htm",36208194,2e+05,3600000,NA,"Automóvil","Bencina","Automático",20,5504,200,"Nissan","Pathfinder","Yapo",NA
"204","NISSAN PATHFINDERPATHFINDER",2005,"2016-11-05","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_2005_36184164.htm",36184164,138000,4580000,NA,"4x4","Bencina","Automático",11,7003,138,"Nissan","Pathfinder","Yapo",NA
"206","NISSAN PATHFINDER",1997,"2016-11-05","http://www.yapo.cl/region_metropolitana/autos/top_de_linea_36179103.htm",36179103,122000,3680000,NA,"4x4","Bencina","Automático",19,5627,122,"Nissan","Pathfinder","Yapo",NA
"207","NISSAN PATHFINDERSE COMFORT",2002,"2016-11-05","http://www.yapo.cl/region_metropolitana/autos/nissan_pathinder__36163533.htm",36163533,220000,4450000,4650000,"4x4","Bencina","Manual",14,6804,220,"Nissan","Pathfinder","Yapo",NA
"208","NISSAN PATHFINDERSE",2008,"2016-11-04","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_36161668.htm",36161668,60000,9500000,NA,"4x4","Bencina","Automático",8,14525,60,"Nissan","Pathfinder","Yapo",NA
"210","NISSAN PATHFINDERSE LUX LTH 26",1999,"2016-11-04","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_ano_2000_36143384.htm",36143384,236000,3900000,NA,"4x4","Bencina","Automático",17,5963,236,"Nissan","Pathfinder","Yapo",NA
"211","NISSAN PATHFINDERLE 4X4 DIESEL",2011,"2016-11-03","http://www.yapo.cl/region_metropolitana/autos/nissan_pathfinder_2011_diesel_36105321.htm",36105321,107000,14500000,NA,"4x4","Diesel","Automático",5,22170,107,"Nissan","Pathfinder","Yapo",NA
